day	genotype	time	mean_rewarded_nosepokes
Day2	MT	5344	24.233333333333334
Day2	MT	5345	24.233333333333334
Day2	MT	5346	24.233333333333334
Day2	MT	5347	24.233333333333334
Day2	MT	5348	24.233333333333334
Day2	MT	5349	24.233333333333334
Day2	MT	5350	24.233333333333334
Day2	MT	5351	24.233333333333334
Day2	MT	5352	24.233333333333334
Day2	MT	5353	24.233333333333334
Day2	MT	5354	24.233333333333334
Day2	MT	5355	24.233333333333334
Day2	MT	5356	24.233333333333334
Day2	MT	5357	24.233333333333334
Day2	MT	5358	24.233333333333334
Day2	MT	5359	24.233333333333334
Day2	MT	5360	24.233333333333334
Day2	MT	5361	24.233333333333334
Day2	MT	5362	24.266666666666666
Day2	MT	5363	24.266666666666666
Day2	MT	5364	24.266666666666666
Day2	MT	5365	24.266666666666666
Day2	MT	5366	24.266666666666666
Day2	MT	5367	24.266666666666666
Day2	MT	5368	24.266666666666666
Day2	MT	5369	24.266666666666666
Day2	MT	5370	24.266666666666666
Day2	MT	5371	24.266666666666666
Day2	MT	5372	24.266666666666666
Day2	MT	5373	24.266666666666666
Day2	MT	5374	24.266666666666666
Day2	MT	5375	24.266666666666666
Day2	MT	5376	24.266666666666666
Day2	MT	5377	24.266666666666666
Day2	MT	5378	24.266666666666666
Day2	MT	5379	24.266666666666666
Day2	MT	5380	24.266666666666666
Day2	MT	5381	24.266666666666666
Day2	MT	5382	24.266666666666666
Day2	MT	5383	24.266666666666666
Day2	MT	5384	24.266666666666666
Day2	MT	5385	24.266666666666666
Day2	MT	5386	24.266666666666666
Day2	MT	5387	24.266666666666666
Day2	MT	5388	24.266666666666666
Day2	MT	5389	24.266666666666666
Day2	MT	5390	24.266666666666666
Day2	MT	5391	24.266666666666666
Day2	MT	5392	24.266666666666666
Day2	MT	5393	24.266666666666666
Day2	MT	5394	24.266666666666666
Day2	MT	5395	24.266666666666666
Day2	MT	5396	24.266666666666666
Day2	MT	5397	24.266666666666666
Day2	MT	5398	24.266666666666666
Day2	MT	5399	24.266666666666666
Day2	WT	0	0.0
Day2	WT	1	0.0
Day2	WT	2	0.0
Day2	WT	3	0.0
Day2	WT	4	0.0
Day2	WT	5	0.0
Day2	WT	6	0.0
Day2	WT	7	0.0
Day2	WT	8	0.0
Day2	WT	9	0.0
Day2	WT	10	0.0
Day2	WT	11	0.0
Day2	WT	12	0.0
Day2	WT	13	0.0
Day2	WT	14	0.0
Day2	WT	15	0.0
Day2	WT	16	0.0
Day2	WT	17	0.0
Day2	WT	18	0.04
Day2	WT	19	0.08
Day2	WT	20	0.08
Day2	WT	21	0.08
Day2	WT	22	0.08
Day2	WT	23	0.08
Day2	WT	24	0.08
Day2	WT	25	0.08
Day2	WT	26	0.08
Day2	WT	27	0.08
Day2	WT	28	0.08
Day2	WT	29	0.08
Day2	WT	30	0.08
Day2	WT	31	0.08
Day2	WT	32	0.08
Day2	WT	33	0.08
Day2	WT	34	0.08
Day2	WT	35	0.12
Day2	WT	36	0.12
Day2	WT	37	0.12
Day2	WT	38	0.12
Day2	WT	39	0.12
Day2	WT	40	0.12
Day2	WT	41	0.12
Day2	WT	42	0.12
Day2	WT	43	0.12
Day2	WT	44	0.12
Day2	WT	45	0.12
Day2	WT	46	0.12
Day2	WT	47	0.12
Day2	WT	48	0.12
Day2	WT	49	0.12
Day2	WT	50	0.12
Day2	WT	51	0.12
Day2	WT	52	0.16
Day2	WT	53	0.16
Day2	WT	54	0.16
Day2	WT	55	0.16
Day2	WT	56	0.16
Day2	WT	57	0.16
Day2	WT	58	0.16
Day2	WT	59	0.16
Day2	WT	60	0.16
Day2	WT	61	0.16
Day2	WT	62	0.16
Day2	WT	63	0.16
Day2	WT	64	0.16
Day2	WT	65	0.16
Day2	WT	66	0.16
Day2	WT	67	0.16
Day2	WT	68	0.16
Day2	WT	69	0.16
Day2	WT	70	0.16
Day2	WT	71	0.16
Day2	WT	72	0.16
Day2	WT	73	0.16
Day2	WT	74	0.16
Day2	WT	75	0.16
Day2	WT	76	0.16
Day2	WT	77	0.16
Day2	WT	78	0.16
Day2	WT	79	0.16
Day2	WT	80	0.16
Day2	WT	81	0.16
Day2	WT	82	0.16
Day2	WT	83	0.16
Day2	WT	84	0.2
Day2	WT	85	0.24
Day2	WT	86	0.24
Day2	WT	87	0.24
Day2	WT	88	0.24
Day2	WT	89	0.24
Day2	WT	90	0.24
Day2	WT	91	0.24
Day2	WT	92	0.24
Day2	WT	93	0.24
Day2	WT	94	0.24
Day2	WT	95	0.24
Day2	WT	96	0.24
Day2	WT	97	0.24
Day2	WT	98	0.24
Day2	WT	99	0.24
Day2	WT	100	0.24
Day2	WT	101	0.28
Day2	WT	102	0.28
Day2	WT	103	0.28
Day2	WT	104	0.28
Day2	WT	105	0.28
Day2	WT	106	0.28
Day2	WT	107	0.28
Day2	WT	108	0.28
Day2	WT	109	0.28
Day2	WT	110	0.28
Day2	WT	111	0.28
Day2	WT	112	0.28
Day2	WT	113	0.28
Day2	WT	114	0.28
Day2	WT	115	0.28
Day2	WT	116	0.28
Day2	WT	117	0.28
Day2	WT	118	0.28
Day2	WT	119	0.28
Day2	WT	120	0.28
Day2	WT	121	0.28
Day2	WT	122	0.28
Day2	WT	123	0.28
Day2	WT	124	0.28
Day2	WT	125	0.28
Day2	WT	126	0.28
Day2	WT	127	0.28
Day2	WT	128	0.28
Day2	WT	129	0.28
Day2	WT	130	0.28
Day2	WT	131	0.32
Day2	WT	132	0.32
Day2	WT	133	0.32
Day2	WT	134	0.32
Day2	WT	135	0.32
Day2	WT	136	0.36
Day2	WT	137	0.36
Day2	WT	138	0.36
Day2	WT	139	0.36
Day2	WT	140	0.36
Day2	WT	141	0.36
Day2	WT	142	0.36
Day2	WT	143	0.36
Day2	WT	144	0.36
Day2	WT	145	0.36
Day2	WT	146	0.36
Day2	WT	147	0.36
Day2	WT	148	0.36
Day2	WT	149	0.36
Day2	WT	150	0.36
Day2	WT	151	0.36
Day2	WT	152	0.36
Day2	WT	153	0.36
Day2	WT	154	0.36
Day2	WT	155	0.36
Day2	WT	156	0.36
Day2	WT	157	0.36
Day2	WT	158	0.36
Day2	WT	159	0.36
Day2	WT	160	0.36
Day2	WT	161	0.4
Day2	WT	162	0.4
Day2	WT	163	0.4
Day2	WT	164	0.4
Day2	WT	165	0.4
Day2	WT	166	0.4
Day2	WT	167	0.4
Day2	WT	168	0.4
Day2	WT	169	0.4
Day2	WT	170	0.4
Day2	WT	171	0.4
Day2	WT	172	0.4
Day2	WT	173	0.4
Day2	WT	174	0.4
Day2	WT	175	0.4
Day2	WT	176	0.4
Day2	WT	177	0.4
Day2	WT	178	0.44
Day2	WT	179	0.44
Day2	WT	180	0.44
Day2	WT	181	0.44
Day2	WT	182	0.44
Day2	WT	183	0.44
Day2	WT	184	0.44
Day2	WT	185	0.48
Day2	WT	186	0.48
Day2	WT	187	0.48
Day2	WT	188	0.48
Day2	WT	189	0.48
Day2	WT	190	0.48
Day2	WT	191	0.48
Day2	WT	192	0.48
Day2	WT	193	0.48
Day2	WT	194	0.48
Day2	WT	195	0.48
Day2	WT	196	0.48
Day2	WT	197	0.48
Day2	WT	198	0.48
Day2	WT	199	0.48
Day2	WT	200	0.48
Day2	WT	201	0.48
Day2	WT	202	0.48
Day2	WT	203	0.48
Day2	WT	204	0.48
Day2	WT	205	0.48
Day2	WT	206	0.48
Day2	WT	207	0.48
Day2	WT	208	0.48
Day2	WT	209	0.48
Day2	WT	210	0.48
Day2	WT	211	0.48
Day2	WT	212	0.52
Day2	WT	213	0.52
Day2	WT	214	0.52
Day2	WT	215	0.52
Day2	WT	216	0.52
Day2	WT	217	0.52
Day2	WT	218	0.52
Day2	WT	219	0.52
Day2	WT	220	0.52
Day2	WT	221	0.52
Day2	WT	222	0.52
Day2	WT	223	0.52
Day2	WT	224	0.52
Day2	WT	225	0.52
Day2	WT	226	0.52
Day2	WT	227	0.52
Day2	WT	228	0.52
Day2	WT	229	0.52
Day2	WT	230	0.56
Day2	WT	231	0.56
Day2	WT	232	0.56
Day2	WT	233	0.56
Day2	WT	234	0.56
Day2	WT	235	0.56
Day2	WT	236	0.56
Day2	WT	237	0.56
Day2	WT	238	0.56
Day2	WT	239	0.56
Day2	WT	240	0.56
Day2	WT	241	0.56
Day2	WT	242	0.56
Day2	WT	243	0.56
Day2	WT	244	0.56
Day2	WT	245	0.56
Day2	WT	246	0.56
Day2	WT	247	0.56
Day2	WT	248	0.56
Day2	WT	249	0.56
Day2	WT	250	0.56
Day2	WT	251	0.56
Day2	WT	252	0.6
Day2	WT	253	0.6
Day2	WT	254	0.64
Day2	WT	255	0.64
Day2	WT	256	0.64
Day2	WT	257	0.64
Day2	WT	258	0.64
Day2	WT	259	0.64
Day2	WT	260	0.64
Day2	WT	261	0.64
Day2	WT	262	0.64
Day2	WT	263	0.64
Day2	WT	264	0.64
Day2	WT	265	0.64
Day2	WT	266	0.64
Day2	WT	267	0.64
Day2	WT	268	0.68
Day2	WT	269	0.68
Day2	WT	270	0.68
Day2	WT	271	0.68
Day2	WT	272	0.68
Day2	WT	273	0.68
Day2	WT	274	0.68
Day2	WT	275	0.68
Day2	WT	276	0.72
Day2	WT	277	0.76
Day2	WT	278	0.76
Day2	WT	279	0.76
Day2	WT	280	0.76
Day2	WT	281	0.76
Day2	WT	282	0.76
Day2	WT	283	0.76
Day2	WT	284	0.76
Day2	WT	285	0.76
Day2	WT	286	0.76
Day2	WT	287	0.76
Day2	WT	288	0.76
Day2	WT	289	0.76
Day2	WT	290	0.76
Day2	WT	291	0.8
Day2	WT	292	0.8
Day2	WT	293	0.8
Day2	WT	294	0.8
Day2	WT	295	0.8
Day2	WT	296	0.8
Day2	WT	297	0.8
Day2	WT	298	0.8
Day2	WT	299	0.8
Day2	WT	300	0.8
Day2	WT	301	0.8
Day2	WT	302	0.8
Day2	WT	303	0.84
Day2	WT	304	0.84
Day2	WT	305	0.84
Day2	WT	306	0.84
Day2	WT	307	0.84
Day2	WT	308	0.84
Day2	WT	309	0.84
Day2	WT	310	0.84
Day2	WT	311	0.84
Day2	WT	312	0.84
Day2	WT	313	0.84
Day2	WT	314	0.84
Day2	WT	315	0.84
Day2	WT	316	0.84
Day2	WT	317	0.84
Day2	WT	318	0.88
Day2	WT	319	0.88
Day2	WT	320	0.88
Day2	WT	321	0.88
Day2	WT	322	0.88
Day2	WT	323	0.88
Day2	WT	324	0.88
Day2	WT	325	0.88
Day2	WT	326	0.88
Day2	WT	327	0.88
Day2	WT	328	0.88
Day2	WT	329	0.88
Day2	WT	330	0.88
Day2	WT	331	0.88
Day2	WT	332	0.88
Day2	WT	333	0.88
Day2	WT	334	0.88
Day2	WT	335	0.88
Day2	WT	336	0.88
Day2	WT	337	0.88
Day2	WT	338	0.88
Day2	WT	339	0.92
Day2	WT	340	0.92
Day2	WT	341	0.96
Day2	WT	342	0.96
Day2	WT	343	0.96
Day2	WT	344	0.96
Day2	WT	345	0.96
Day2	WT	346	0.96
Day2	WT	347	0.96
Day2	WT	348	0.96
Day2	WT	349	0.96
Day2	WT	350	0.96
Day2	WT	351	0.96
Day2	WT	352	0.96
Day2	WT	353	0.96
Day2	WT	354	0.96
Day2	WT	355	0.96
Day2	WT	356	0.96
Day2	WT	357	0.96
Day2	WT	358	0.96
Day2	WT	359	0.96
Day2	WT	360	0.96
Day2	WT	361	0.96
Day2	WT	362	0.96
Day2	WT	363	0.96
Day2	WT	364	0.96
Day2	WT	365	0.96
Day2	WT	366	1.0
Day2	WT	367	1.0
Day2	WT	368	1.0
Day2	WT	369	1.0
Day2	WT	370	1.0
Day2	WT	371	1.0
Day2	WT	372	1.0
Day2	WT	373	1.04
Day2	WT	374	1.04
Day2	WT	375	1.04
Day2	WT	376	1.04
Day2	WT	377	1.04
Day2	WT	378	1.04
Day2	WT	379	1.04
Day2	WT	380	1.04
Day2	WT	381	1.04
Day2	WT	382	1.04
Day2	WT	383	1.04
Day2	WT	384	1.04
Day2	WT	385	1.04
Day2	WT	386	1.04
Day2	WT	387	1.04
Day2	WT	388	1.04
Day2	WT	389	1.08
Day2	WT	390	1.08
Day2	WT	391	1.08
Day2	WT	392	1.08
Day2	WT	393	1.08
Day2	WT	394	1.08
Day2	WT	395	1.16
Day2	WT	396	1.16
Day2	WT	397	1.16
Day2	WT	398	1.16
Day2	WT	399	1.16
Day2	WT	400	1.16
Day2	WT	401	1.16
Day2	WT	402	1.16
Day2	WT	403	1.24
Day2	WT	404	1.24
Day2	WT	405	1.24
Day2	WT	406	1.24
Day2	WT	407	1.24
Day2	WT	408	1.24
Day2	WT	409	1.24
Day2	WT	410	1.24
Day2	WT	411	1.24
Day2	WT	412	1.24
Day2	WT	413	1.24
Day2	WT	414	1.24
Day2	WT	415	1.24
Day2	WT	416	1.24
Day2	WT	417	1.24
Day2	WT	418	1.24
Day2	WT	419	1.24
Day2	WT	420	1.24
Day2	WT	421	1.24
Day2	WT	422	1.24
Day2	WT	423	1.24
Day2	WT	424	1.24
Day2	WT	425	1.24
Day2	WT	426	1.24
Day2	WT	427	1.24
Day2	WT	428	1.28
Day2	WT	429	1.28
Day2	WT	430	1.28
Day2	WT	431	1.28
Day2	WT	432	1.28
Day2	WT	433	1.28
Day2	WT	434	1.28
Day2	WT	435	1.28
Day2	WT	436	1.28
Day2	WT	437	1.28
Day2	WT	438	1.32
Day2	WT	439	1.32
Day2	WT	440	1.32
Day2	WT	441	1.32
Day2	WT	442	1.32
Day2	WT	443	1.32
Day2	WT	444	1.32
Day2	WT	445	1.36
Day2	WT	446	1.36
Day2	WT	447	1.36
Day2	WT	448	1.36
Day2	WT	449	1.36
Day2	WT	450	1.36
Day2	WT	451	1.36
Day2	WT	452	1.36
Day2	WT	453	1.4
Day2	WT	454	1.44
Day2	WT	455	1.44
Day2	WT	456	1.44
Day2	WT	457	1.44
Day2	WT	458	1.44
Day2	WT	459	1.44
Day2	WT	460	1.44
Day2	WT	461	1.44
Day2	WT	462	1.48
Day2	WT	463	1.48
Day2	WT	464	1.48
Day2	WT	465	1.48
Day2	WT	466	1.48
Day2	WT	467	1.48
Day2	WT	468	1.48
Day2	WT	469	1.48
Day2	WT	470	1.48
Day2	WT	471	1.48
Day2	WT	472	1.52
Day2	WT	473	1.52
Day2	WT	474	1.52
Day2	WT	475	1.52
Day2	WT	476	1.52
Day2	WT	477	1.52
Day2	WT	478	1.52
Day2	WT	479	1.52
Day2	WT	480	1.56
Day2	WT	481	1.56
Day2	WT	482	1.56
Day2	WT	483	1.56
Day2	WT	484	1.56
Day2	WT	485	1.56
Day2	WT	486	1.56
Day2	WT	487	1.56
Day2	WT	488	1.56
Day2	WT	489	1.6
Day2	WT	490	1.68
Day2	WT	491	1.68
Day2	WT	492	1.68
Day2	WT	493	1.68
Day2	WT	494	1.68
Day2	WT	495	1.68
Day2	WT	496	1.68
Day2	WT	497	1.68
Day2	WT	498	1.68
Day2	WT	499	1.68
Day2	WT	500	1.68
Day2	WT	501	1.68
Day2	WT	502	1.68
Day2	WT	503	1.68
Day2	WT	504	1.68
Day2	WT	505	1.72
Day2	WT	506	1.72
Day2	WT	507	1.72
Day2	WT	508	1.76
Day2	WT	509	1.76
Day2	WT	510	1.76
Day2	WT	511	1.76
Day2	WT	512	1.76
Day2	WT	513	1.76
Day2	WT	514	1.76
Day2	WT	515	1.76
Day2	WT	516	1.8
Day2	WT	517	1.8
Day2	WT	518	1.8
Day2	WT	519	1.8
Day2	WT	520	1.8
Day2	WT	521	1.8
Day2	WT	522	1.84
Day2	WT	523	1.84
Day2	WT	524	1.84
Day2	WT	525	1.84
Day2	WT	526	1.84
Day2	WT	527	1.84
Day2	WT	528	1.84
Day2	WT	529	1.84
Day2	WT	530	1.88
Day2	WT	531	1.88
Day2	WT	532	1.88
Day2	WT	533	1.88
Day2	WT	534	1.88
Day2	WT	535	1.92
Day2	WT	536	1.92
Day2	WT	537	1.92
Day2	WT	538	1.92
Day2	WT	539	1.92
Day2	WT	540	1.92
Day2	WT	541	1.92
Day2	WT	542	1.92
Day2	WT	543	1.92
Day2	WT	544	1.92
Day2	WT	545	1.92
Day2	WT	546	1.92
Day2	WT	547	1.92
Day2	WT	548	1.92
Day2	WT	549	1.92
Day2	WT	550	1.92
Day2	WT	551	1.96
Day2	WT	552	1.96
Day2	WT	553	1.96
Day2	WT	554	1.96
Day2	WT	555	1.96
Day2	WT	556	1.96
Day2	WT	557	1.96
Day2	WT	558	1.96
Day2	WT	559	1.96
Day2	WT	560	1.96
Day2	WT	561	2.0
Day2	WT	562	2.0
Day2	WT	563	2.04
Day2	WT	564	2.04
Day2	WT	565	2.04
Day2	WT	566	2.04
Day2	WT	567	2.08
Day2	WT	568	2.08
Day2	WT	569	2.08
Day2	WT	570	2.08
Day2	WT	571	2.08
Day2	WT	572	2.08
Day2	WT	573	2.08
Day2	WT	574	2.08
Day2	WT	575	2.08
Day2	WT	576	2.08
Day2	WT	577	2.12
Day2	WT	578	2.12
Day2	WT	579	2.12
Day2	WT	580	2.12
Day2	WT	581	2.12
Day2	WT	582	2.12
Day2	WT	583	2.12
Day2	WT	584	2.12
Day2	WT	585	2.12
Day2	WT	586	2.12
Day2	WT	587	2.12
Day2	WT	588	2.12
Day2	WT	589	2.12
Day2	WT	590	2.12
Day2	WT	591	2.16
Day2	WT	592	2.16
Day2	WT	593	2.16
Day2	WT	594	2.16
Day2	WT	595	2.16
Day2	WT	596	2.16
Day2	WT	597	2.16
Day2	WT	598	2.16
Day2	WT	599	2.16
Day2	WT	600	2.16
Day2	WT	601	2.16
Day2	WT	602	2.16
Day2	WT	603	2.16
Day2	WT	604	2.16
Day2	WT	605	2.16
Day2	WT	606	2.16
Day2	WT	607	2.16
Day2	WT	608	2.16
Day2	WT	609	2.16
Day2	WT	610	2.16
Day2	WT	611	2.16
Day2	WT	612	2.16
Day2	WT	613	2.16
Day2	WT	614	2.16
Day2	WT	615	2.16
Day2	WT	616	2.16
Day2	WT	617	2.16
Day2	WT	618	2.16
Day2	WT	619	2.16
Day2	WT	620	2.16
Day2	WT	621	2.2
Day2	WT	622	2.2
Day2	WT	623	2.2
Day2	WT	624	2.2
Day2	WT	625	2.2
Day2	WT	626	2.2
Day2	WT	627	2.24
Day2	WT	628	2.24
Day2	WT	629	2.24
Day2	WT	630	2.24
Day2	WT	631	2.24
Day2	WT	632	2.24
Day2	WT	633	2.28
Day2	WT	634	2.28
Day2	WT	635	2.28
Day2	WT	636	2.28
Day2	WT	637	2.28
Day2	WT	638	2.28
Day2	WT	639	2.28
Day2	WT	640	2.28
Day2	WT	641	2.28
Day2	WT	642	2.28
Day2	WT	643	2.28
Day2	WT	644	2.28
Day2	WT	645	2.28
Day2	WT	646	2.32
Day2	WT	647	2.36
Day2	WT	648	2.36
Day2	WT	649	2.36
Day2	WT	650	2.36
Day2	WT	651	2.36
Day2	WT	652	2.36
Day2	WT	653	2.36
Day2	WT	654	2.36
Day2	WT	655	2.36
Day2	WT	656	2.36
Day2	WT	657	2.36
Day2	WT	658	2.36
Day2	WT	659	2.36
Day2	WT	660	2.36
Day2	WT	661	2.36
Day2	WT	662	2.36
Day2	WT	663	2.36
Day2	WT	664	2.36
Day2	WT	665	2.36
Day2	WT	666	2.36
Day2	WT	667	2.36
Day2	WT	668	2.36
Day2	WT	669	2.36
Day2	WT	670	2.4
Day2	WT	671	2.4
Day2	WT	672	2.4
Day2	WT	673	2.4
Day2	WT	674	2.4
Day2	WT	675	2.4
Day2	WT	676	2.4
Day2	WT	677	2.4
Day2	WT	678	2.4
Day2	WT	679	2.4
Day2	WT	680	2.4
Day2	WT	681	2.4
Day2	WT	682	2.4
Day2	WT	683	2.4
Day2	WT	684	2.4
Day2	WT	685	2.4
Day2	WT	686	2.4
Day2	WT	687	2.4
Day2	WT	688	2.4
Day2	WT	689	2.4
Day2	WT	690	2.4
Day2	WT	691	2.44
Day2	WT	692	2.44
Day2	WT	693	2.44
Day2	WT	694	2.44
Day2	WT	695	2.44
Day2	WT	696	2.44
Day2	WT	697	2.44
Day2	WT	698	2.44
Day2	WT	699	2.44
Day2	WT	700	2.48
Day2	WT	701	2.52
Day2	WT	702	2.52
Day2	WT	703	2.52
Day2	WT	704	2.56
Day2	WT	705	2.56
Day2	WT	706	2.56
Day2	WT	707	2.56
Day2	WT	708	2.56
Day2	WT	709	2.56
Day2	WT	710	2.56
Day2	WT	711	2.56
Day2	WT	712	2.56
Day2	WT	713	2.56
Day2	WT	714	2.56
Day2	WT	715	2.56
Day2	WT	716	2.56
Day2	WT	717	2.56
Day2	WT	718	2.56
Day2	WT	719	2.56
Day2	WT	720	2.56
Day2	WT	721	2.56
Day2	WT	722	2.56
Day2	WT	723	2.56
Day2	WT	724	2.56
Day2	WT	725	2.56
Day2	WT	726	2.56
Day2	WT	727	2.56
Day2	WT	728	2.6
Day2	WT	729	2.6
Day2	WT	730	2.6
Day2	WT	731	2.6
Day2	WT	732	2.6
Day2	WT	733	2.6
Day2	WT	734	2.6
Day2	WT	735	2.6
Day2	WT	736	2.6
Day2	WT	737	2.6
Day2	WT	738	2.6
Day2	WT	739	2.6
Day2	WT	740	2.6
Day2	WT	741	2.6
Day2	WT	742	2.6
Day2	WT	743	2.6
Day2	WT	744	2.6
Day2	WT	745	2.6
Day2	WT	746	2.6
Day2	WT	747	2.6
Day2	WT	748	2.6
Day2	WT	749	2.6
Day2	WT	750	2.6
Day2	WT	751	2.6
Day2	WT	752	2.6
Day2	WT	753	2.6
Day2	WT	754	2.6
Day2	WT	755	2.6
Day2	WT	756	2.6
Day2	WT	757	2.6
Day2	WT	758	2.6
Day2	WT	759	2.6
Day2	WT	760	2.6
Day2	WT	761	2.6
Day2	WT	762	2.6
Day2	WT	763	2.6
Day2	WT	764	2.64
Day2	WT	765	2.64
Day2	WT	766	2.64
Day2	WT	767	2.64
Day2	WT	768	2.64
Day2	WT	769	2.64
Day2	WT	770	2.64
Day2	WT	771	2.64
Day2	WT	772	2.64
Day2	WT	773	2.64
Day2	WT	774	2.64
Day2	WT	775	2.64
Day2	WT	776	2.64
Day2	WT	777	2.64
Day2	WT	778	2.64
Day2	WT	779	2.68
Day2	WT	780	2.68
Day2	WT	781	2.68
Day2	WT	782	2.68
Day2	WT	783	2.68
Day2	WT	784	2.68
Day2	WT	785	2.68
Day2	WT	786	2.68
Day2	WT	787	2.68
Day2	WT	788	2.72
Day2	WT	789	2.72
Day2	WT	790	2.72
Day2	WT	791	2.72
Day2	WT	792	2.72
Day2	WT	793	2.76
Day2	WT	794	2.76
Day2	WT	795	2.76
Day2	WT	796	2.8
Day2	WT	797	2.8
Day2	WT	798	2.8
Day2	WT	799	2.84
Day2	WT	800	2.84
Day2	WT	801	2.88
Day2	WT	802	2.88
Day2	WT	803	2.88
Day2	WT	804	2.88
Day2	WT	805	2.88
Day2	WT	806	2.88
Day2	WT	807	2.88
Day2	WT	808	2.88
Day2	WT	809	2.88
Day2	WT	810	2.88
Day2	WT	811	2.88
Day2	WT	812	2.92
Day2	WT	813	2.92
Day2	WT	814	2.92
Day2	WT	815	2.92
Day2	WT	816	2.92
Day2	WT	817	2.92
Day2	WT	818	2.92
Day2	WT	819	2.92
Day2	WT	820	2.92
Day2	WT	821	2.92
Day2	WT	822	2.92
Day2	WT	823	2.92
Day2	WT	824	2.92
Day2	WT	825	2.92
Day2	WT	826	2.96
Day2	WT	827	2.96
Day2	WT	828	2.96
Day2	WT	829	2.96
Day2	WT	830	2.96
Day2	WT	831	2.96
Day2	WT	832	2.96
Day2	WT	833	2.96
Day2	WT	834	2.96
Day2	WT	835	2.96
Day2	WT	836	2.96
Day2	WT	837	2.96
Day2	WT	838	2.96
Day2	WT	839	2.96
Day2	WT	840	2.96
Day2	WT	841	2.96
Day2	WT	842	2.96
Day2	WT	843	2.96
Day2	WT	844	2.96
Day2	WT	845	2.96
Day2	WT	846	2.96
Day2	WT	847	2.96
Day2	WT	848	2.96
Day2	WT	849	2.96
Day2	WT	850	3.0
Day2	WT	851	3.0
Day2	WT	852	3.0
Day2	WT	853	3.0
Day2	WT	854	3.0
Day2	WT	855	3.0
Day2	WT	856	3.0
Day2	WT	857	3.0
Day2	WT	858	3.0
Day2	WT	859	3.0
Day2	WT	860	3.0
Day2	WT	861	3.0
Day2	WT	862	3.0
Day2	WT	863	3.0
Day2	WT	864	3.0
Day2	WT	865	3.0
Day2	WT	866	3.04
Day2	WT	867	3.04
Day2	WT	868	3.04
Day2	WT	869	3.04
Day2	WT	870	3.04
Day2	WT	871	3.04
Day2	WT	872	3.04
Day2	WT	873	3.08
Day2	WT	874	3.08
Day2	WT	875	3.08
Day2	WT	876	3.08
Day2	WT	877	3.08
Day2	WT	878	3.08
Day2	WT	879	3.08
Day2	WT	880	3.12
Day2	WT	881	3.12
Day2	WT	882	3.12
Day2	WT	883	3.12
Day2	WT	884	3.12
Day2	WT	885	3.12
Day2	WT	886	3.12
Day2	WT	887	3.12
Day2	WT	888	3.12
Day2	WT	889	3.12
Day2	WT	890	3.12
Day2	WT	891	3.16
Day2	WT	892	3.16
Day2	WT	893	3.16
Day2	WT	894	3.16
Day2	WT	895	3.16
Day2	WT	896	3.16
Day2	WT	897	3.2
Day2	WT	898	3.2
Day2	WT	899	3.2
Day2	WT	900	3.2
Day2	WT	901	3.2
Day2	WT	902	3.2
Day2	WT	903	3.2
Day2	WT	904	3.2
Day2	WT	905	3.24
Day2	WT	906	3.28
Day2	WT	907	3.28
Day2	WT	908	3.28
Day2	WT	909	3.28
Day2	WT	910	3.28
Day2	WT	911	3.28
Day2	WT	912	3.28
Day2	WT	913	3.28
Day2	WT	914	3.28
Day2	WT	915	3.28
Day2	WT	916	3.28
Day2	WT	917	3.32
Day2	WT	918	3.32
Day2	WT	919	3.32
Day2	WT	920	3.32
Day2	WT	921	3.32
Day2	WT	922	3.32
Day2	WT	923	3.32
Day2	WT	924	3.32
Day2	WT	925	3.32
Day2	WT	926	3.32
Day2	WT	927	3.32
Day2	WT	928	3.32
Day2	WT	929	3.32
Day2	WT	930	3.32
Day2	WT	931	3.32
Day2	WT	932	3.32
Day2	WT	933	3.36
Day2	WT	934	3.36
Day2	WT	935	3.36
Day2	WT	936	3.4
Day2	WT	937	3.4
Day2	WT	938	3.4
Day2	WT	939	3.4
Day2	WT	940	3.4
Day2	WT	941	3.4
Day2	WT	942	3.4
Day2	WT	943	3.4
Day2	WT	944	3.4
Day2	WT	945	3.4
Day2	WT	946	3.4
Day2	WT	947	3.4
Day2	WT	948	3.4
Day2	WT	949	3.4
Day2	WT	950	3.4
Day2	WT	951	3.4
Day2	WT	952	3.4
Day2	WT	953	3.4
Day2	WT	954	3.4
Day2	WT	955	3.4
Day2	WT	956	3.4
Day2	WT	957	3.4
Day2	WT	958	3.4
Day2	WT	959	3.4
Day2	WT	960	3.4
Day2	WT	961	3.4
Day2	WT	962	3.44
Day2	WT	963	3.44
Day2	WT	964	3.44
Day2	WT	965	3.44
Day2	WT	966	3.44
Day2	WT	967	3.44
Day2	WT	968	3.48
Day2	WT	969	3.48
Day2	WT	970	3.52
Day2	WT	971	3.52
Day2	WT	972	3.52
Day2	WT	973	3.52
Day2	WT	974	3.52
Day2	WT	975	3.52
Day2	WT	976	3.52
Day2	WT	977	3.52
Day2	WT	978	3.52
Day2	WT	979	3.52
Day2	WT	980	3.52
Day2	WT	981	3.52
Day2	WT	982	3.52
Day2	WT	983	3.52
Day2	WT	984	3.52
Day2	WT	985	3.52
Day2	WT	986	3.52
Day2	WT	987	3.52
Day2	WT	988	3.52
Day2	WT	989	3.52
Day2	WT	990	3.52
Day2	WT	991	3.52
Day2	WT	992	3.56
Day2	WT	993	3.56
Day2	WT	994	3.6
Day2	WT	995	3.6
Day2	WT	996	3.6
